	id	AMM_id	name	reaction	subsystem	reversibility	gpr	val_fit	mfaLB	mfaUB	val_fit_100	mfaLB_100	mfaUB_100	pfba	pfba_100
HSTPT_c	HSTPT_c	HSTPT_c	histidinol-phosphate transaminase	glu__L_c + imacp_c --> akg_c + hisp_c	Histidine metabolism	0	YIL116W	0.03556582873621798	0.03555672978780365	0.03557492418780365	0.1284288862200043	0.1283960297436576	0.1284617300692361	0.03557170557642924	0.1284505712135678
Ht_c_e	Ht_c_e	Ht_c_e	H+ diffusion	h_e --> h_c	Transport	0		1.416625591949945	0.4627956548716542	1.544176918709052	5.11546204403819	1.671163940630966	5.576052318850887	-1.488926965069949	5.376563087412051
Ht_c_m	Ht_c_m	Ht_c_m	proton leak	h_c --> h_m	Transport	0		1.001046037919053e-07	1e-07	10.29405564515584	3.614796344502769e-07	3.611019081616972e-07	37.17203136188466	4.601359589059918	16.61565724769233
ICDHx_m	ICDHx_m	ICDHx_m	isocitrate dehydrogenase (NAD+)	icit_m + nad_m --> akg_m + co2_m + nadh_m	Citric acid cycle	0	YNL037C and YOR136W	1.000126121866445e-07	1e-07	0.7172912508249283	3.611474510083313e-07	3.611019081616972e-07	2.590152393805722	1e-07	3.611032114768278e-07
ICDHy_c	ICDHy_c	ICDHyi_c	isocitrate dehydrogenase (NADP)	icit_c + nadp_c --> akg_c + co2_c + nadph_c	Citric acid cycle	0	YLR174W	0.6603725606770221	1e-07	0.7025600793402484	2.384617917580989	3.611019081616972e-07	2.536957852479971	0.6864408059945446	2.478759795333722
ICDHyi_m	ICDHyi_m	ICDHyi_m	isocitrate dehydrogenase	icit_m + nadp_m --> akg_m + co2_m + nadph_m	Citric acid cycle	0	YDL066W	9.99963542065866e-08	9.99963542065866e-08	0.3329635906071737	3.610887431321138e-07	3.610887431321138e-07	1.202337879166206	1e-07	3.611032114768278e-07
ICL_1_c	ICL_1_c	ICL_1_c	isocitrate lyase	icit_c --> glx_c + succ_c	Glyoxylate metabolism	0	YER065C	0.01472476190184401	2e-07	0.1622016282219352	0.05317139619982534	7.222038163233943e-07	0.5857131745787499	2e-07	7.222064229536556e-07
IG3PS_c	IG3PS_c	IG3PS_c	Imidazole-glycerol-3-phosphate synthase	gln__L_c + prlp_c --> aicar_c + eig3p_c + glu__L_c + h_c	Histidine metabolism	0	YBR248C	0.03556582392083743	0.03555672978780365	0.03557492418780365	0.1284288688315733	0.1283960297436576	0.1284617300692361	0.03557170557642924	0.1284505712135678
IGPDH_c	IGPDH_c	IGPDH_c	imidazoleglycerol-phosphate dehydratase	eig3p_c --> h2o_c + imacp_c	Histidine metabolism	0	YOR202W	0.03556582949939748	0.03555672978780365	0.03557492418780365	0.1284288889758601	0.1283960297436576	0.1284617300692361	0.03557170557642924	0.1284505712135678
IGPS_c	IGPS_c	IGPS_c	indole-3-glycerol-phosphate synthase	2cpr5p_c + h_c --> 3ig3p_c + co2_c + h2o_c	Phenylalanine, tyrosine and tryptophan metabolism	0	YKL211C	0.01197812812982418	0.01197507183535796	0.1706996714971488	0.04325324923884812	0.04324221290121158	0.6163997710019531	0.1706997	0.6164020986813107
ILETA_m	ILETA_m	ILETA_m	isoleucine transaminase	akg_m + ile__L_m <=> 3mop_m + glu__L_m	Cysteine and methionine metabolism	0	YHR208W	0.1085400471372433	0.1085122821775727	0.1085678079775727	0.3919401813321911	0.3918399215330202	0.3920404262563422	-0.1085579853963689	0.392006371580834
ILEt_c_m	ILEt_c_m	ILEt_c_m	L-isoleucine transport	ile__L_m --> ile__L_c	Transport	0		0.1085400418243039	0.1085122821775727	0.1085678079775727	0.3919401621470656	0.3918399215330202	0.3920404262563422	0.1085579853963689	0.392006371580834
IMPC_c	IMPC_c	IMPC_c	inosine monophosphate cyclohydrolase	fprica_c --> h2o_c + imp_c	Purine metabolism	0	YLR028C or YMR120C	0.1135841324406814	0.1135550779337576	0.1136131868488207	0.4101544696122099	0.4100495532333009	0.4102593856344058	0.1136029019129157	0.4102237271384093
IMPD_c	IMPD_c	IMPD_c	IMP dehydrogenase	h2o_c + imp_c + nad_c --> h_c + nadh_c + xmp_c	Purine metabolism	0	YHR216W or YLR432W or YML056C	0.03875795282208186	0.03874805455574387	0.03876788550927018	0.139955707204948	0.1399199643763266	0.1399915743279167	0.03876436898969426	0.1399793813305135
IPDDI_c	IPDDI_c	IPDDI_c	isopentenyl-diphosphate D-isomerase	ipdp_c --> dmpp_c	Terpenoid backbone biosynthesis	0	YPL117C	0.02600072217630168	0.02599410666213417	0.02600740786213417	0.09388910391444691	0.09386521516655333	0.09391324605356173	0.02600505486376031	0.0939050882593495
IPMD_c	IPMD_c	IPMD_c	3-isopropylmalate dehydrogenase	3c2hmp_c + nad_c --> 3c4mop_c + h_c + nadh_c	Valine, leucine and isoleucine metabolism	0	YCL018W	0.1476072518107062	0.1475694964219076	0.1476450078219076	0.5330126028735014	0.532876267444116	0.5331489405503955	0.1476316497638822	0.5331026284536015
IPPMIa_c	IPPMIa_c	IPPMIa_c	3-isopropylmalate dehydratase	3c2hmp_c <=> 2ippm_c + h2o_c	Valine, leucine and isoleucine metabolism	0	YGL009C	0.1476072523178685	0.1475694964219076	0.1476450078219076	0.5330126047048743	0.532876267444116	0.5331489405503955	-0.1476316497638822	0.5331026284536015
IPPMIb_c	IPPMIb_c	IPPMIb_c	2-isopropylmalate hydratase	2ippm_c + h2o_c <=> 3c3hmp_c	Valine, leucine and isoleucine metabolism	0	YGL009C	0.147607244957745	0.1475694964219076	0.1476450078219076	0.5330125781273278	0.532876267444116	0.5331489405503955	-0.1476316497638822	0.5331026284536015
IPPS_c	IPPS_c	IPPS_c	2-isopropylmalate synthase	3mob_c + accoa_c + h2o_c --> 3c3hmp_c + coa_c + h_c	Valine, leucine and isoleucine metabolism	0	YNL104C or YOR108W	0.1476072444596142	0.1475694964219076	0.1476450078219076	0.5330125763285679	0.532876267444116	0.5331489405503955	0.1476316497638822	0.5331026284536015
KARA1i_m	KARA1i_m	KARA1i_m	acetohydroxy acid isomeroreductase	alac_m + h_m + nadph_m --> 23dhmb_m + nadp_m	Valine, leucine and isoleucine metabolism	0	YLR355C	0.2826836566086309	0.2826113546347105	0.2827559670347105	1.020776078075026	1.020514994267561	1.021037192403399	0.282730384926176	1.020948499789219
KARA2i_m	KARA2i_m	KARA2i_m	ketol-acid reductoisomerase (2-aceto-2-hydroxybutanoate)	2ahbut_m + h_m + nadph_m --> 23dhmp_m + nadp_m	Valine, leucine and isoleucine metabolism	0	YLR355C	0.108540046858557	0.1085122821775727	0.1085678079775727	0.3919401803258497	0.3918399215330202	0.3920404262563422	0.1085579853963689	0.392006371580834
KYN_c	KYN_c	KYN_c	kynureninase	Lkynr_c + h2o_c --> ala__L_c + anth_c + h_c	Tryptophan metabolism	0	YLR231C	1.010710106465404e-07	1e-07	0.1587247002176482	3.649693480429694e-07	3.611019081616972e-07	0.5731579212098612	0.1587196851003535	0.5731418801432848
Ktps_e	Ktps_e	Ktps_e	potassium transport	h_e + k_e --> h_c + k_c	Transport	0	YDR456W or YJL129C	0.2359991110119186	0.2359387496857019	0.2360594796857019	0.8521972931086802	0.85197932720792	0.8524152855416436	0.236038122402624	0.8523412403054812
LACPYRt_c_m	LACPYRt_c_m	LACPYRt_c_m	D-lactate/pyruvate antiport	lac__D_c + pyr_m <=> lac__D_m + pyr_c	Transport	1		-3.097274063890154e-07	-0.4325525909662247	-1.043081283569336e-07	-1.118431574570469e-06	-1.561955659781898	-3.766586418646396e-07	-1e-07	-3.611032114768278e-07
LACtps_m	LACtps_m	LACtps_m	D-lactate transport	h_c + lac__D_c --> h_m + lac__D_m	Transport	0		3.102522417494881e-07	1.043081283569336e-07	0.4325525909662247	1.120326765071843e-06	3.766586418646396e-07	1.561955659781898	1e-07	3.611032114768278e-07
LEUTA_c	LEUTA_c	LEUTA_c	leucine transaminase	akg_c + leu__L_c <=> 4mop_c + glu__L_c	Cysteine and methionine metabolism	0	YJR148W	0.1476072559460859	0.1475694964219076	0.1476450078219076	0.5330126178064365	0.532876267444116	0.5331489405503955	-0.1476316497638822	0.5331026284536015
LGTHL_c	LGTHL_c	LGTHL_c	lactoylglutathione lyase	gthrd_c + mthgxl_c --> lgt__S_c	Methylglyoxal metabolism	0	YML004C	0.0001449869198842801	1e-07	0.0001449869198842801	0.0005235505342870066	3.611019081616972e-07	0.0005235505342870066	1e-07	3.611032114768278e-07
LNS14DMy_c	LNS14DMy_c	LNS14DMy_c	cytochrome P450 lanosterol 14-alpha-demethylase (NADP)	2.0 h_c + lanost_c + 3.0 nadph_c + 3.0 o2_c --> 44mctr_c + for_c + 4.0 h2o_c + 3.0 nadp_c	Ergosterol biosynthesis	0	YHR007C and YHR042W	0.01300036785106662	0.01299705333106708	0.01300370393106708	0.04694457637824139	0.04693260758327666	0.04695662302678087	0.01300252743188016	0.04695254412967475
LNSTLS_c	LNSTLS_c	LNSTLS_c	lanosterol synthase	Ssq23epx_c --> lanost_c	Ergosterol biosynthesis	0	YHR072W	0.01300036412810171	0.01299705333106708	0.01300370393106708	0.04694456293454407	0.04693260758327666	0.04695662302678087	0.01300252743188016	0.04695254412967475
M1PS_c	M1PS_c	M1PS_c	myo-inositol-1-phosphate synthase	g6p_c --> mi1p__D_c	Inositol phosphate metabolism	0	YJL153C	0.004187895158471206	0.004186823302631059	0.004188965702631059	0.01512256932905086	0.01511869883715935	0.0151264350844398	0.004188586709478851	0.01512512112341972
MALS_c	MALS_c	MALS_c	malate synthase	accoa_c + glx_c + h2o_c --> coa_c + h_c + mal__L_c	Glyoxylate metabolism	0	YIR031C or YNL117W	0.01472465657811321	1e-07	0.02959714083204493	0.05317101587382366	3.611019081616972e-07	0.1068758403058191	1e-07	3.611032114768278e-07
MAN1PT_c	MAN1PT_c	MAN1PT_c	mannose-1-phosphate guanylyltransferase	gtp_c + h_c + man1p_c --> gdpmann_c + ppi_c	Carbohydrate biosynthesis	0	YDL055C	0.1502160842111662	0.150177662207798	0.150254508207798	0.5424331464523032	0.5422944038649864	0.5425718962373324	0.1502409140574178	0.5425247656134764
MAN6PI_c	MAN6PI_c	MAN6PI_c	mannose-6-phosphate isomerase	man6p_c <=> f6p_c	Carbohydrate biosynthesis	0	YER003C	0.1502160896018448	0.150177662207798	0.150254508207798	0.5424331659181464	0.5422944038649864	0.5425718962373324	-0.1502409140574178	0.5425247656134764
MDH_c	MDH_c	MDH_c	malate dehydrogenase	mal__L_c + nad_c <=> h_c + nadh_c + oaa_c	Glyoxylate metabolism	1	YOL126C	-1.414939084405211	-1.535788461575897	-0.9629082596347927	-5.109372033112862	-5.545761440077738	-3.477080099387826	-0.9629083	-3.477092794876928
MDH_m	MDH_m	MDH_m	malate dehydrogenase	mal__L_m + nad_m <=> h_m + nadh_m + oaa_m	Citric acid cycle	1	YKL085W	0.1233030818172316	-0.1834256486499375	0.2155865728855133	0.445249781264202	-0.6623535173328947	0.7784872284299966	0.1277419077522222	0.4612801312950411
ME1_m	ME1_m	ME1_m	malic enzyme (NAD)	mal__L_m + nad_m --> co2_m + nadh_m + pyr_m	Citric acid cycle	0	YKL029C	1.650115962790309	0.9936997995785875	1.714170829781897	5.958600228516568	3.58826893767724	6.189903575493628	1.190210615035102	4.297888754229858
ME2_m	ME2_m	ME2_m	malic enzyme (NADP)	mal__L_m + nadp_m --> co2_m + nadph_m + pyr_m	Citric acid cycle	0	YKL029C	1.000000707954931e-07	1e-07	0.4727619385345938	3.611021638055736e-07	3.611019081616972e-07	1.707152381110648	1e-07	3.611032114768278e-07
METAT_c	METAT_c	METAT_c	methionine adenosyltransferase	atp_c + h2o_c + met__L_c --> amet_c + pi_c + ppi_c	Cysteine and methionine metabolism	0	YDR502C or YLR180W	0.04311716039576751	0.0431061662413435	1.18689008967744	0.1556968889342561	0.1556571888328447	4.285882761607314	0.04312432166059504	0.155723310444006
METB1_c	METB1_c	METB1_c	cystathionine gamma-synthase	achms_c + cys__L_c --> ac_c + cyst__L_c + h_c	Cysteine and methionine metabolism	0	YJR130C	9.99997839542432e-08	9.99997839542432e-08	0.1295809000730515	3.611011280163469e-07	3.611011280163469e-07	0.4679191027768909	1e-07	3.611032114768278e-07
METS_c	METS_c	METS_c	methionine synthase	5mthf_c + hcys__L_c --> met__L_c + thf_c	Cysteine and methionine metabolism	0	YER091C	0.06412497015931988	0.06410858212697457	0.06414138652697457	0.231556490853423	0.2314973133559139	0.2316157706702749	0.06413558338892271	0.2315956513167988
MEVK1_c	MEVK1_c	MEVK1_c	mevalonate kinase (atp)	atp_c + mev__R_c --> 5pmev_c + adp_c + h_c	Terpenoid backbone biosynthesis	0	YMR208W	0.07800215710027188	0.0779823199864025	0.0780222235864025	0.2816672776963665	0.28159564549966	0.2817397381606852	0.07801516459128094	0.2817152647780485
MG2t_c_e	MG2t_c_e	MG2t_c_e	Mg2+ transport	mg2_e --> mg2_c	Transport	0		0.02486738275463165	0.02486102220037843	0.02487374360037843	0.08979659363684771	0.08977362555406967	0.08981956277221456	0.02487149316932611	0.08981176057667643
MGSA_c	MGSA_c	MGSA_c	methylglyoxal synthase	dhap_c --> mthgxl_c + pi_c	Methylglyoxal metabolism	0		2.191409823853305e-11	2.191409823853305e-11	0.01609130203723907	7.913222689577173e-11	7.913222689577173e-11	0.05810599870453236	1e-07	3.611032114768278e-07
MI1PP_c	MI1PP_c	MI1PP_c	myo-inositol 1-phosphatase	h2o_c + mi1p__D_c --> inost_c + pi_c	Inositol phosphate metabolism	0	YDR287W or YHR046C	0.004187896674346836	0.004186823302631059	0.004188965702631059	0.01512257480290668	0.01511869883715935	0.0151264350844398	0.004188586709478851	0.01512512112341972
MN2t_c_e	MN2t_c_e	MN2t_c_e	Mn2+ transport	mn2_e --> mn2_c	Transport	0		3.67490522618818e-05	3.674023435841295e-05	3.675903435841295e-05	0.0001327015289489945	0.0001326696873313086	0.0001327375744900431	3.67557086156658e-05	0.0001327260442122343
MTHFR3_c	MTHFR3_c	MTHFR3_c	5,10-methylenetetrahydrofolate reductase (NADPH)	h_c + mlthf_c + nadph_c --> 5mthf_c + nadp_c	Folate metabolism	0	YGL125W or YPL023C	0.0641249670230171	0.06410858212697457	0.06414138652697457	0.2315564795281738	0.2314973133559139	0.2316157706702749	0.06413558338892271	0.2315956513167988
NDPK1_c	NDPK1_c	NDPK1_c	nucleoside diphosphate kinase	atp_c + gdp_c --> adp_c + gtp_c	Purine metabolism	0	YKL067W	0.2627571651556629	0.2626899373764685	0.2628243551380052	0.948821137208681	0.948578376415195	0.9490637615170125	0.2628005794747314	0.9489813322629683
NDPK2_c	NDPK2_c	NDPK2_c	nucleoside-diphosphate kinase (ATP:UDP)	atp_c + udp_c --> adp_c + utp_c	Purine metabolism	0	YKL067W	0.5047757813128793	0.5046466615906522	0.5049048895906522	1.822754978258923	1.822288724478148	1.823221190713555	0.5048592087450079	1.823062816214726
NDPK3_c	NDPK3_c	NDPK3_c	nucleoside diphosphate kinase	atp_c + cdp_c --> adp_c + ctp_c	Purine metabolism	0	YKL067W	0.01819898154990904	0.0181943330785545	3.106411134824157	0.06571686964271678	0.06570008392395517	11.21730988319746	0.01820199612828982	0.06572799257214239
NDPK4_c	NDPK4_c	NDPK4_c	nucleoside diphosphate kinase	atp_c + dtdp_c --> adp_c + dttp_c	Purine metabolism	0	YKL067W	0.001545435636042517	0.001545044110838366	0.001545834710838366	0.005580597571160391	0.005579183766177268	0.005582038637863194	0.001545694852741775	0.005581553752882576
NDPK5_c	NDPK5_c	NDPK5_c	nucleoside diphosphate kinase	atp_c + dgdp_c --> adp_c + dgtp_c	Purine metabolism	0	YKL067W	0.001043058606671184	0.001042797290087721	0.001043330890087721	0.003766504531934459	0.003765560912765229	0.003767487752547179	0.001043236495602089	0.003767160488917458
NDPK6_c	NDPK6_c	NDPK6_c	nucleoside diphosphate kinase	atp_c + dudp_c --> adp_c + dutp_c	Purine metabolism	0	YKL067W	0.001545421991038176	0.001545044110838366	0.001545834710838366	0.005580548298789347	0.005579183766177268	0.005582038637863194	0.001545694852741775	0.005581553752882576
NDPK7_c	NDPK7_c	NDPK7_c	nucleoside diphosphate kinase	atp_c + dcdp_c --> adp_c + dctp_c	Purine metabolism	0	YKL067W	0.001043068200434625	0.001042797290087721	0.001043330890087721	0.003766539175197307	0.003765560912765229	0.003767487752547179	0.001043236495602089	0.003767160488917458
NDPK8_c	NDPK8_c	NDPK8_c	nucleoside diphosphate kinase	atp_c + dadp_c --> adp_c + datp_c	Purine metabolism	0	YKL067W	0.04011726853923165	1e-07	0.04031361119158287	0.1448642221975177	3.611019081616972e-07	0.1455732192616933	0.001545694852741775	0.005581553752882576
NH4t_c_e	NH4t_c_e	NH4t_c_e	ammonia transport	nh4_e --> nh4_c	Transport	0	YDR384C or YGR121C or YNL142W or YPR138C	3.110988957004017	3.11019337055205	3.111784853143647	11.23384048644119	11.23096760858206	11.23671448258837	3.111503289477823	11.23573830351156
NH4t_c_m	NH4t_c_m	NH4t_c_m	NH3 transport	nh4_m --> nh4_c	Transport	0		1.506301017485723	1.243282973766327	1.86837112917888	5.439281716800005	4.4895185421197	6.746723799007186	1.349263543900182	4.872233988309616
NTP5_c	NTP5_c	NTP5_c	nucleoside triphosphatase	ctp_c + h2o_c --> cdp_c + h_c + pi_c	Purine metabolism	0	YER005W	1.000011298694254e-07	1e-07	3.088216901745602	3.611059881417519e-07	3.611019081616972e-07	11.15161016037542	1e-07	3.611032114768278e-07
O2t_c_e	O2t_c_e	O2t_c_e	O2 transport	o2_e --> o2_c	Transport	0		5.606959386596674	5.60685938851333	5.60705938851333	20.24683733485199	20.2464762398649	20.24719844368122	5.6068594	20.2465493563904
O2t_c_m	O2t_c_m	O2t_c_m	O2 transport	o2_c --> o2_m	Transport	0		5.414785688794981	5.255917994745478	5.414934777590816	19.55289444510518	18.97922017043993	19.55343280759179	5.255934284947665	18.97934749605767
OAAtps_m	OAAtps_m	OAAtps_m	oxaloacetate transport	h_c + oaa_c --> h_m + oaa_m	Transport	0	YKL120W	0.7917279798332374	0.5071450332765405	0.9952484207212838	2.858944842627877	1.831310392308862	3.593861038173712	0.5586993982423223	2.017481469554737
OCBT_c	OCBT_c	OCBT_c	ornithine carbamoyltransferase	cbp_c + orn_c --> citr__L_c + h_c + pi_c	Arginine and proline metabolism	0	YJL088W	0.07104517856701527	0.07104517856701527	0.3470372153686523	0.2565454954623773	0.2565454954623773	1.253158006727422	0.07105691115285848	0.2565887881492082
OMCDC_c	OMCDC_c	OMCDC_c	2-oxo-4-methyl-3-carboxypentanoate decarboxylation	3c4mop_c + h_c --> 4mop_c + co2_c	Cysteine and methionine metabolism	0	YJR148W	0.1476072528237969	0.1475694964219076	0.1476450078219076	0.5330126065317912	0.532876267444116	0.5331489405503955	0.1476316497638822	0.5331026284536015
OMPDC_c	OMPDC_c	OMPDC_c	orotidine-5'-phosphate decarboxylase	h_c + orot5p_c --> co2_c + ump_c	Pyrimidine metabolism	0	YEL021W	0.08834846536042065	0.08832586851896679	0.08837106491896679	0.3190279942480551	0.3189463966223809	0.3191096016852012	0.08836306962112112	0.3190818821613736
ORNTACi_m	ORNTACi_m	ORNTACi_m	ornithine transacetylase	acorn_m + glu__L_m --> acglu_m + orn_m	Arginine and proline metabolism	0	YMR062C	0.2877669948114097	0.09266828825481137	0.5467230474982934	1.039132109323572	0.3346269571489058	1.974227356876119	0.09957834404394711	0.3595805982781375
ORNTA_c	ORNTA_c	ORNTA_c	ornithine transaminase	akg_c + orn_c --> glu5sa_c + glu__L_c	Arginine and proline metabolism	0	YLR438W	0.2166353559283969	0.02155482867920406	0.475573199122686	0.7822744040103254	0.07783489766159062	1.717303896737647	0.02843493289108863	0.1026794558510018
ORNtpa_m	ORNtpa_m	ORNtpa_m	ornithine transport	h_c + orn_m --> h_m + orn_c	Transport	0	YOR130C	0.287766984246424	0.09266828825481137	0.5467230474982934	1.039132071173208	0.3346269571489058	1.974227356876119	0.09957834404394711	0.3595805982781375
ORPT_c	ORPT_c	ORPT_c	orotate phosphoribosyltransferase	orot5p_c + ppi_c <=> orot_c + prpp_c	Pyrimidine metabolism	0	YML106W or YMR271C	0.08834846626681177	0.08832586851896679	0.08837106491896679	0.3190279975210507	0.3189463966223809	0.3191096016852012	-0.08836306962112112	0.3190818821613736
PAILS_rm	PAILS_rm	PAILS_c	PI synthase	cdpdag_c + inost_c --> cmp_c + h_c + pail_c	Lipid biosynthesis	0	YPR113W	0.004187899298674806	0.004186823302631059	0.004188965702631059	0.01512258427940506	0.01511869883715935	0.0151264350844398	0.004188586709478851	0.01512512112341972
PAPSR_c	PAPSR_c	PAPSR_c	phosphoadenylyl-sulfate reductase (thioredoxin)	paps_c + trdrd_c --> h_c + pap_c + so3_c + trdox_c	Sulfur metabolism	0	(YGR209C and YPR167C) or (YLR043C and YPR167C)	0.02358777851012992	0.02358175850830306	0.02359382530830306	0.08517591829303388	0.08515417995156573	0.08519775339661977	0.02359169067678276	0.08519035267554194
PAP_c	PAP_c	PAP_c	PA phosphatase	h2o_c + pa_c --> dag_c + pi_c	Lipid biosynthesis	0	YMR165C	0.001172469602151258	0.001172169817456175	0.001172769617456175	0.004233810105984052	0.004232727577729731	0.004234893466974883	0.001172663512110444	0.004234525602047772
PC_c	PC_c	PC_c	pyruvate carboxylase	atp_c + hco3_c + pyr_c --> adp_c + h_c + oaa_c + pi_c	Acetyl-CoA synthesis	0	YBR218C or YGL062W	2.68215263052587	2.230813329021037	4.579693870937385	9.685304328638072	8.055509498620443	16.53736195591919	2.244352985721293	8.10443070831566
PDH_m	PDH_m	PDH_m	pyruvate dehydrogenase	coa_m + nad_m + pyr_m --> accoa_m + co2_m + nadh_m	Acetyl-CoA synthesis	0	YBR221C and YER178W and YFL018C and YGR193C and YNL071W	0.7961687691780598	0.7324393124820372	0.8383319976362731	2.874980617689472	2.644852333499053	3.027232840194656	0.8075324970106788	2.916025780424579
PDMEMT_rm	PDMEMT_rm	PDMEMT_c	Phosphatidyl-N,N-dimethylethanolamine methyltransferase	amet_c + pdme_c --> ahcys_c + h_c + pc_c	Lipid biosynthesis	0	YJR073C	0.01003890286665555	0.01003633763675881	0.01004147323675881	0.0362506698099925	0.03624140671588664	0.03625995146548219	0.01004056474290496	0.03625680173703991
PEMT_rm	PEMT_rm	PEMT_c	PE methyltransferase	amet_c + pe_c --> ahcys_c + h_c + pme_c	Lipid biosynthesis	0	YGR157W or YJR073C	0.01003890236989372	0.01003633763675881	0.01004147323675881	0.03625066801617608	0.03624140671588664	0.03625995146548219	0.01004056474290496	0.03625680173703991
PFK_c	PFK_c	PFK_c	phosphofructokinase (f6p)	atp_c + f6p_c --> adp_c + fdp_c + h_c	Glycolysis / Gluconeogenesis	0	YMR205C or (YGR240C and YMR205C)	27.79752262670115	26.65902436349591	29.28234160612284	100.3773846266974	96.26624567387549	105.7390942941362	26.6590244	96.26659325679113
PGCD_c	PGCD_c	PGCD_c	phosphoglycerate dehydrogenase	3pg_c + nad_c --> 3php_c + h_c + nadh_c	Glycine, serine and threonine metabolism	0	YER081W or YIL074C	2.385581838957768	1.665791123191921	3.305456327895323	8.614381541235408	6.015203531834195	11.93606587348158	1.773234120588981	6.403205356449698
PGI_c	PGI_c	PGI_c	glucose-6-phosphate isomerase	g6p_c <=> f6p_c	Glycolysis / Gluconeogenesis	1	YBR196C	26.44740983069802	26.26424295632514	26.5876554423132	95.50210155799485	94.84068247951423	96.00853113765028	26.32851099635644	95.07309874187284
PGK_c	PGK_c	PGK_c	phosphoglycerate kinase	13dpg_c + adp_c <=> 3pg_c + atp_c	Glycolysis / Gluconeogenesis	1	YCR012W	51.38997613269021	51.24153109753021	51.43762511336521	185.5701844189851	185.0341465644511	185.7422457974221	51.24503280922085	185.0474591964505
PGL_c	PGL_c	PGL_c	6-phosphogluconolactonase	6pgl_c + h2o_c --> 6pgc_c + h_c	Pentose phosphate pathway	0	YGR248W or YHR163W	0.8233210081210129	0.6832834096189373	1.00669588814675	2.9730278706211	2.467349430286288	3.635198061483258	0.9420500852863081	3.401773111689054
PGMT_c	PGMT_c	PGMT_c	phosphoglucomutase	g6p_c --> g1p_c	Carbohydrate biosynthesis	0	YMR105C or YKL127W	0.4124614689627715	0.4123559745894328	0.4125669773894328	1.489406234856334	1.489025292661205	1.48978722779828	0.4125296507388089	1.48965781711198
PGM_c	PGM_c	PGM_c	phosphoglycerate mutase	3pg_c <=> 2pg_c	Glycolysis / Gluconeogenesis	1	YOR283W or YKL152C	49.004394293776	48.05472683761026	49.6617782116879	176.955802877907	173.5265355725019	179.329628749435	49.47179868863186	178.6442538400008
PHETA1_c	PHETA1_c	PHETA1_c	phenylalanine transaminase	akg_c + phe__L_c <=> glu__L_c + phpyr_c	Phenylalanine, tyrosine and tryptophan metabolism	0	YGL202W or YHR137W	0.069288691040331	0.0692709759078886	0.06930642190788859	0.2502027854868982	0.2501388158056153	0.2502668119879822	-0.06930015146760052	0.2502450725078115
PItps_e	PItps_e	PItps_e	phosphate transport	h_e + pi_e --> h_c + pi_c	Transport	0	YBR296C or YCR037C or YJL198W or YML123C or YNR013C	0.2269148961387653	0.2268568221449292	0.2269728601590137	0.819394019860215	0.819184313560327	0.8196033290433793	0.2269524240472069	0.8195324917589727
PItps_m	PItps_m	PItps_m	phosphate transport	h_c + pi_c --> h_m + pi_m	Transport	0	YER053C or YJR077C	13.51934570902008	10.21218584878473	21.40382312503215	48.81861532624803	36.87639796498046	77.2896137240457	11.22306693946457	40.52685514460068
PMANM_c	PMANM_c	PMANM_c	phosphomannomutase	man1p_c <=> man6p_c	Carbohydrate biosynthesis	0	YFL045C	0.15021609297641	0.150177662207798	0.150254508207798	0.5424331781037657	0.5422944038649864	0.5425718962373324	-0.1502409140574178	0.5425247656134764
PMEMT_rm	PMEMT_rm	PMEMT_c	Phosphatidyl-N-methylethanolamine methyltransferase	amet_c + pme_c --> ahcys_c + h_c + pdme_c	Lipid biosynthesis	0	YJR073C	0.01003890237791323	0.01003633763675881	0.01004147323675881	0.03625066804513465	0.03624140671588664	0.03625995146548219	0.01004056474290496	0.03625680173703991
PMEVK_c	PMEVK_c	PMEVK_c	phosphomevalonate kinase	5pmev_c + atp_c --> 5dpmev_c + adp_c	Terpenoid backbone biosynthesis	0	YMR220W	0.07800215220920122	0.0779823199864025	0.0780222235864025	0.2816672600346171	0.28159564549966	0.2817397381606852	0.07801516459128094	0.2817152647780485
PPA_c	PPA_c	PPA_c	inorganic diphosphatase	h2o_c + ppi_c --> h_c + 2.0 pi_c	Oxidative phosphorylation	0	YBR011C	5.828011181307648e-07	1e-07	4.829752987943994	2.104505958357899e-06	3.611019081616972e-07	17.44033019896235	1e-07	3.611032114768278e-07
PPA_m	PPA_m	PPA_m	inorganic diphosphatase	h2o_m + ppi_m --> h_m + 2.0 pi_m	Oxidative phosphorylation	0	YMR267W	4.122966452696135	1e-07	5.366392233828706	14.88811053355238	3.611019081616972e-07	19.37814475579658	4.291232119659766	15.49577699601657
PPCK_c	PPCK_c	PPCK_c	phosphoenolpyruvate carboxykinase	atp_c + oaa_c --> adp_c + co2_c + pep_c	Pyruvate metabolism	0	YKR097W	9.999801533643723e-08	9.999801533643723e-08	1.882879787653994	3.610947415037015e-07	3.610947415037015e-07	6.799114841609486	1e-07	3.611032114768278e-07
PPIt_c_m	PPIt_c_m	PPIt_c_m	pyrophosphate transport	ppi_c <=> ppi_m	Transport	1		4.122966450507987	1.043081283569336e-07	5.366392239928246	14.88811052565094	3.766586418646396e-07	19.37814477782214	4.291232119659766	15.49577699601657
